name,address,city,state,zip_code,country,region,phone,email,website,status
Newbury Comics,313 Smith Haven Mall,Lake Grove,NY,11755,USA,Northeast,631-265-2693,customerservice@newburycomics.com,newburycomics.com,Open
Newbury Comics,859 Boston Providence Hwy,Norwood,MA,2062,USA,Northeast,781-255-6995,customerservice@newburycomics.com,newburycomics.com,Open
Newbury Comics,125 Westchester Ave,White Plains,NY,10601,USA,Northeast,914-949-0135,customerservice@newburycomics.com,newburycomics.com,Open
Newbury Comics,2655 Richmond Ave Space 2300,Staten Island,NY,10314,USA,Northeast,929-605-0731,customerservice@newburycomics.com,newburycomics.com,Open
Newbury Comics,101 Kingston Collection Way,Kingston,MA,2364,USA,Northeast,781-422-0119,customerservice@newburycomics.com,newburycomics.com,Open
Newbury Comics,74 Providence Pl,Providence,RI,2903,USA,Northeast,401-383-0044,customerservice@newburycomics.com,newburycomics.com,Open
Newbury Comics,630 Old Country Rd,Garden City,NY,11530,USA,Northeast,516-248-0945,customerservice@newburycomics.com,newburycomics.com,Open
Newbury Comics,1000 Palisades Center Dr E106,West Nyack,NY,10994,USA,Northeast,845-358-4938,customerservice@newburycomics.com,newburycomics.com,Open
Newbury Comics,7 Backus Ave Space B215,Danbury,CT,6810,USA,Northeast,475-348-7561,customerservice@newburycomics.com,newburycomics.com,Open
Newbury Comics,1 Crossgates Mall Rd,Albany,NY,12203,USA,Northeast,838-231-1001,customerservice@newburycomics.com,newburycomics.com,Open
Newcastle Comics & Games,2294 McKelvey Road,Maryland Heights,MO,63043,USA,Midwest,314-392-9322,newcastle.comics@yahoo.com,newcastlecomics.com,Open
Night Flight Comics,210 E 400 S,Salt Lake City,UT,84111,USA,West,,mimi@night-flight.com,night-flight.com,Open
Nirvana Comics Knoxville,6709 Kingston Pike B,Knoxville,TN,37919,USA,Southeast,(865) 387-4459,nirvanacomicsknox@gmail.com,nirvanacomicsknoxville.com,Open
Now Or Never Comics,1055 F St,San Diego,CA,92101,USA,West,619-892-7310,aaron@nowornevercomics.com,nowornevercomics.com,Open
Nuclear Comics,24451 Alicia Pkwy suite 4,Mission Viejo,CA,92691,USA,West,949-581-1566,nuclearcomics@aol.com,nuclearcomics.com,Open
Nuclear Comics North Park,3076 University Ave,San Diego,CA,92104,USA,West,619-228-9934,nuklearcomix@gmail.com,nuclearcomics.com,Open
October Country Comics,246 Main Street Suite 5,New Paltz,NY,12561,USA,Northeast,(845) 255-1115,info@octobercountrycomics.com,www.octobercountrycomics.com,Open
Ogres Grove,129 Union St,Milton,DE,19968,USA,South,302-643-2125,theogre@ogresgrove.com,ogresgrove.com,Open
Oiltown Comics,520 W 1st Ave,Corsicana,TX,75110,USA,South,903-354-4140,customerservice@oiltowncomics.com,oiltowncomicsandgames.com,Open
One Stop Comics,111 S Ridgeland Ave,Oak Park,IL,60302,USA,Midwest,708-524-2287,onestopcomics@sbcglobal.net,onestopcomics.net,Open
Origin Story Comics,569 Jonesboro Rd,McDonough,GA,30253,USA,South,678-565-4886,originstorycomics@gmail.com,originstorycomics.com,Open
Other Realms,1130 N Nimitz Hwy Ste C-140,Honolulu,HI,96817,USA,West,,otherrealms@hawaii.rr.com,other-realms.com,Open
Outer Limits Boro,1244 NW Broad St,Murfreesboro,TN,37129,USA,Southeast,(615) 624-7599,outerlimitsborocomics@gmail.com,theouterlimitsboro.com,Open
Oxford Comics & Games,2855 Piedmont Road NE,Atlanta,GA,30305,USA,Southeast,(404) 233-8682,oxfordcomics@gmail.com,oxfordcomicsandgames.com,Open
Packrat Comics,3864 Lattimer St,Hilliard,OH,43026,USA,Midwest,(614) 527-8450,packratcomics@sbcglobal.net,www.packratcomics.com,Open
Painted Visions Comics,3065 Golansky Blvd,Woodbridge,VA,22192,USA,Southeast,,adam.paintedvisions@gmail.com,paintedvisionscomics.com,Open
Paper Heros Comics,26771 Bouquet Canyon Rd,Santa Clarita,CA,91350,USA,West,661-513-9700,Staff@paperheroscomics.com,paperheroscomics.com,Open
Paradox Comics,269 Ridge Rd,North Arlington,NJ,7031,USA,Northeast,(201) 998-1212,paradoxcomicsnj@gmail.com,paradoxcomics.net,Open
Paradox Comics-N-Cards,814 Main Ave,Fargo,ND,58103,USA,Midwest,,paradox@paradoxcnc.com,paradoxcnc.com,Open
Parker Banner Kent & Wayne,21500 Catawba Ave Ste A,Cornelius,NC,28031,USA,South,704-892-4263,pbkw@pbkwcomics.com,pbkwcomics.com,Open
Parkers Records and Comics,1222 Suite C State Route 28,Milford,OH,45150,USA,Midwest,513-575-3665,info@parkersrc.com,parkersrc.com,Open
Parts Unknown The Comic Book Store,906 Spring Garden St,Greensboro,NC,27403,USA,Southeast,(336) 272-7060,punk906@bellsouth.net,partsunknown.net,Open
Past Present & Future Comics,1387 North Military Trail,West Palm Beach,FL,33409,USA,Southeast,(561) 697-2554,ppfcomics1@gmail.com,http://www.ppfcomics.com,Open
Past Present & Future Comics,5917 S University Dr,Davie,FL,33328,USA,Southeast,(954) 434-4822,ppfcomicssouth@gmail.com,http://www.ppfcomics.com,Open
Patriot Flipper Comics,21182 Salmon Run Mall Loop W,Watertown,NY,13601,USA,Northeast,315-788-9210,bill@thepatriotflipper.com,thepatriotflipper.com,Open
Pet Shop Comics & Collectibles,1191 Hillview Blvd Suites 4 & 5,Louisville,KY,40229,USA,Southeast,5029573188,info@petshopcomics.com,petshopcomics.com,Open
Phantasm Comics,26 N Main St,New Hope,PA,18938,USA,Northeast,215-693-1822,phantasmcomicsnewhopepa@gmail.com,phantasmcomics.com,Open
Phantom of the Attic,3766 William Penn Hwy,Monroeville,PA,15146,USA,Northeast,412-856-4403,phantom@city-net.com,phantom-attic.com,Open
Phantom of the Attic,411 S Craig St 2nd floor,Pittsburgh,PA,15213,USA,Northeast,(412) 621-1210,comics@pota-oakland.com,pota-oakland.com,Open
Phoenix Comic & Collectibles,107-5 Stewart Ave.,Hicksville,NY,11801,USA,Northeast,(516) 939-9129,ph.rebirth@gmail.com,phoenixcomics.wordpress.com,Open
Phoenix Rising Games and Comics,327B Civic Ave,Salisbury,MD,21804,USA,Southeast,(443) 944-8207,dorsey@phoenixrisinggames.com,facebook.com/phoenixrisinggames,Open
Pittsburgh Comics,113 E McMurray Rd,Canonsburg,PA,15317,USA,Northeast,,colin@pittsburghcomics.com,pittsburghcomics.com,Open
Planet Chaos,1117 Whitewater Ave,Fort Atkinson,WI,53538,USA,Midwest,,planetchaoswi@yahoo.com,planetchaoscomics.com,Open
Play The Game Read The Story,9808 Destiny USA Dr,Syracuse,NY,13209,USA,Northeast,(315) 424-0120,info@playthegamereadthestory.com,playthegamereadthestory.com,Open
Pop Comics Anaheim,1061 N Kraemer Pl Ste D,Anaheim,CA,92806,USA,West,714-833-5619,info@popcomicshop.com,popcomicshop.com,Open
Pop Culture Comix,9337 W 87th Street,Overland Park,KS,66212,USA,Midwest,,popculturecomix@sbcglobal.net,facebook.com/Pop.Culture.ComiX,Open
PopFuzz,123 Wythe Ave,Brooklyn,NY,11249,USA,Northeast,718-388-6396,popfuzz@popfuzz.com,popfuzz.com,Open
Pops Universe,101-3 Main St,Germantown,NY,12526,USA,Northeast,518-537-7677,tovalle@popsuniverse.com,popsuniverse.com,Open
Popular Universe,5802 Robertson Ave,Carmichael,CA,95608,USA,West,916-696-6456,contact@popularuniverse.com,popularuniverse.com,Open
Portals Games and Comics,415A Dover Street,Easton,MD,21601,USA,Southeast,(410) 800-8787,matt@portalsshop.com,portalsshop.com,Open
Power House Comics,807 W College Ave,Appleton,WI,54914,USA,Midwest,,powerhousecomics@gmail.com,phcomics.com,Open
Prairie Archives,522 E Adams Street,Springfield,IL,62701,USA,Midwest,,books@prairiearchives.com,prairiearchives.com,Open
Prairie Dog Comics,4800 W Maple St #122,Wichita,KS,67209,USA,Midwest,,pdc@pdcomics.com,pdcomics.com,Open
Prime Time Comics & Cards,4 N Broadway St,Lake Orion,MI,48362,USA,Midwest,248-693-1735,info@primetimecomicsandcards.com,http://www.facebook.com/PrimeTimeComicsAndCards,Open
Pulp Fiction Comics,3925 E Anaheim St,Long Beach,CA,90804,USA,West,562-386-2027,pulpfictionlongbeach@gmail.com,pulpfictionlongbeach.com,Open
Pulp Fiction Comics Culver City,4328 Sepulveda Blvd,Culver City,CA,90230,USA,West,310-572-6170,pulpfictionculvercity@gmail.com,pulpfictionculvercity.com,Open
Pyramid Comics & Cards,24 Main St,Sparta,NJ,7871,USA,Northeast,973-729-5343,sales@pyramidcomics.com,pyramidcomics.com,Open
Queen City Book Store,3184 Main St,Buffalo,NY,14214,USA,Northeast,716-833-6220,enovak3178@aol.com,queencitybook.com,Open
Queen City Comic and Card Co,6600 Dixie Hwy Suite V,Fairfield,OH,45014,USA,Midwest,513-860-5805,QCComics@aol.com,queencitycomics.com,Open
Queen City Comic and Card Co,6101 Montgomery Rd,Cincinnati,OH,45213,USA,Midwest,513-351-5674,QCComics@aol.com,queencitycomics.com,Open
R-Galaxy,2420 N Campbell Ave,Tucson,AZ,85719,USA,Southwest,,rgmail@r-galaxy.com,r-galaxy.com,Open
Rad Raptor Comics,209 N Main St,Adrian,MI,49221,USA,Midwest,517-759-4102,orders@radraptor.com,radraptor.com,Open
Ravenswood Comics,8451 Seneca Turnpike,New Hartford,NY,13413,USA,Northeast,(315) 735-3699,info@ravenswoodcomics.com,ravenswoodcomics.com,Open
Rays Comics & Collectibles,12557 Harbor Blvd,Garden Grove,CA,92840,USA,West,657-251-0228,support@rayscollectibles.com,rayscollectibles.com,Open
Read More Comics,115 E Brandon Blvd Ste A,Brandon,FL,33511,USA,Southeast,(813) 655-7838,readmorecomics@gmail.com,readmorecomics.com,Open
Read With Me Manga,3357 N San Gabriel Blvd Unit B,Rosemead,CA,91770,USA,West,626-289-7168,readwithmemanga@gmail.com,readwithmemanga.com,Open
Rebel Base Comics and Toys,701 S Sharon Amity Rd Ste C,Charlotte,NC,28211,USA,Southeast,,rebelbasecomicsandtoys@gmail.com,rebelbasecomics.com,Open
Record Trader,3091 Cleveland Ave,Fort Myers,FL,33901,USA,Southeast,(239) 337-4330,recordtrader1@aol.com,https://www.facebook.com/pages/the-record-trader/140925762720605,Open
Red Hood Comics,570 S Decatur Blvd,Las Vegas,NV,89107,USA,West,,rob@redhoodcomics.com,redhoodcomics.com,Open
Red Shirt Comics,322 Main St,Port Jefferson,NY,11777,USA,Northeast,631-474-1701,josh@redshirtcomics.com,redshirtcomics.com,Open
Red Sky Comics,3040 Park Ave Ste A,Merced,CA,95348,USA,West,209-726-0667,contact@redskycomics.com,redskycomics.com,Open
Revenge Of,3420 Eagle Rock Blvd Ste A,Los Angeles,CA,90065,USA,West,323-561-3017,orders@revengeof.com,revengeof.com,Open
Rhinos Comics & Collectibles,3805 Dewey Ave,Rochester,NY,14616,USA,Northeast,585-730-4334,chet@rhinoscomics.com,rhinoscomics.com,Open
Richards Comics and Collectables,1214 Laurens Rd Ste A,Greenville,SC,29607,USA,Southeast,(864) 271-1104,ramorgan@ix.netcom.com,richards-collectables.com,Open
Richie's Comic Cabana,96 Store Ave,Waterbury,CT,6705,USA,Northeast,(203) 597-1952,cabanaman40@sbcglobal.net,richies-comic-cabana.com,Open
Rick's Comic City,2720 Old Lebanon Rd Suite 104,Nashville,TN,37214,USA,Southeast,(615) 883-7890,rickscomiccity@gmail.com,rickscomiccity.com,Open
Ricks Comic City,1923 Madison St Suite H,Clarksville,TN,37043,USA,Southeast,(931) 401-1014,rickscomiccity@gmail.com,http://rickscomiccity.com,Open
Ricks Comics & Grading,14624 Kenton Ave,Midlothian,IL,60445,USA,Midwest,773-290-3104,rsrcomics@gmail.com,rickscomicsandgrading.com,Open
Rock Bottom Comics,1013 E Walnut St,Columbia,MO,65201,USA,Midwest,,rockbottomcomics@hotmail.com,facebook.com/rockbottomcomics,Open
Rockheads Comics & Games,2225 63rd St,Kenosha,WI,53143,USA,Midwest,,askrockheads@rockheads.com,rockheads.com,Open
Rogue Comics,3000 Fairfield Ave,Bridgeport,CT,6605,USA,Northeast,203-334-5566,RogueComicsCT@Gmail.com,roguecomics.net,Open
Rogue Comics & Collectibles,105 N Union Ave,Cranford,NJ,7016,USA,Northeast,(908) 276-9069,RogueComics@yahoo.com,roguecomics.com,Open
Rogues Gallery Comics & Games,1601 S I-35 Suite 330,Round Rock,TX,78664,USA,Southwest,,roguesgallerytx@gmail.com,roguesgallerytx.com,Open
Rons Comic World,1690 NJ-38,Mt Holly,NJ,8060,USA,Northeast,609-267-6999,comicworld@comcast.net,ronscomicworld.com,Open
Rookies Sportscards Plus,106 W Main St,Lowell,MI,49331,USA,Midwest,,jack@rookies-sportcards.com,rookies-sportcards.com,Open
Rooks Comics and Games,2740 W Main St,Bozeman,MT,59718,USA,West,,rooksgamesandmore@gmail.com,rooksgamesandmore.com,Open
Royal Collectibles,96-01 Metropolitan Avenue,Forest Hills,NY,11375,USA,Northeast,(718) 793-0542,royalcomicsny@gmail.com,royalcomicsnyc.com,Open
Rupps Comics,335 N Ohio Ave,Fremont,OH,43420,USA,Midwest,419-334-4959,order@ruppsworld.com,http://www.ruppsworld.com/,Open
Samurai Comics,1602 E Indian School Rd,Phoenix,AZ,85016,USA,Southwest,,phoenix@samuraicomics.com,samuraicomics.com,Open
Samurai Comics,2639 E Broadway Rd,Mesa,AZ,85210,USA,Southwest,,mesa@samuraicomics.com,samuraicomics.com,Open
Sanctuary Comics,24764 State Route 12,Watertown,NY,13601,USA,Northeast,(315) 779-9636,sanctuarycomics@hotmail.com,https://www.facebook.com/SanctuaryComics/,Open
Sanctum Comics Games & Cards,27475 Ynez Rd Suite 170,Temecula,CA,92591,USA,West,951-296-6600,sanctumgamesandcomics@gmail.com,sanctumcgc.com,Open
Sarges Comics & Games,124 State St,New London,CT,6320,USA,Northeast,860-443-2004,sarge@sargescomics.com,sargescomics.com,Open
Sci-Fi City,5410 N Broadway St,Knoxville,TN,37918,USA,Southeast,(865) 523-4700,orders@sci-fi-city.com,sci-fi-city.com,Open
ScifiGenre (now Atomic Empire),3400 Westgate Dr,Durham,NC,27707,USA,Southeast,919-490-7900,support@atomicempire.com,atomicempire.com,Open
Scratch N Spin,513 12th St,West Columbia,SC,29169,USA,Southeast,(803) 794-8888,scratchnspin@aol.com,facebook.com/scratchnspinofficial,Open
Secret Headquarters,3137 Glendale Blvd,Los Angeles,CA,90039,USA,West,323-666-2228,shq@thesecretheadquarters.com,thesecretheadquarters.com,Open
Secret Identity Comics - Fresno,7450 N Fresno St,Fresno,CA,93720,USA,West,559-420-6509,secretidfresno@gmail.com,secretidfresno.com,Open
Secret Origins Comics & More,888 Haddon Ave,Collingswood,NJ,8108,USA,Northeast,856-448-5496,secretoriginscomics@gmail.com,secretoriginscomics.com,Open
Shield Comics & Games,7 Pleasant St,Laconia,NH,3246,USA,Northeast,603-707-6067,shieldcomics@gmail.com,shieldcomicsandgames.com,Open
Showcase Comics,874 W Lancaster Ave,Bryn Mawr,PA,19010,USA,Northeast,,brynmawrcomics@hotmail.com,showcasecomicsandgames.net,Open
Showcase Comics and Games,1015 W Lancaster Ave,Bryn Mawr,PA,19010,USA,Northeast,610-527-6236,brynmawrcomics@hotmail.com,showcasecomicsandgames.net,Open
Silver Age Comics,22-55 31st Street Ste 208,Astoria,NY,11105,USA,Northeast,(718) 721-9691,gus@silveragecomics.com,www.silveragecomics.com,Open
Silver Moon Comics and Collectibles,1 East India Square Mall #131,Salem,MA,1970,USA,Northeast,978-594-8641,silvermooncomics@yahoo.com,silvermooncomics.com,Open
Silver Sprocket,1018 Valencia St,San Francisco,CA,94110,USA,West,628-280-8436,store@silversprocket.com,store.silversprocket.net,Open
Skyscraper Comics,3291 Truxel Rd #11,Sacramento,CA,95833,USA,West,916-333-4145,skyscrapercomics@gmail.com,facebook.com/Skyscrapercomics,Open
Snake Eyes Comics,9317 Kingston Pike Ste C-0,Knoxville,TN,37922,USA,Southeast,(865) 691-0203,boosttergold@yahoo.com,snakeeyescomics.com,Open
Soundwave Music and Movies,1448 Boone Hill Rd,Summerville,SC,29483,USA,Southeast,(843) 821-8810,soundwaverecords@aol.com,soundwavecomics.com,Open
Sour Cherry Comics,3187 16th St,San Francisco,CA,94103,USA,West,415-780-3513,sourcherrycomics@gmail.com,sourcherrycomics.com,Open
Source Comics & Games,2057 Snelling Ave N,Roseville,MN,55113,USA,Midwest,,source@comicsandgames.com,sourcecomicsandgames.com,Open
South Side Comics,1819 East Carson Street,Pittsburgh,PA,15203,USA,Northeast,412-251-5779,info@southsidecomicspgh.com,southsidecomicspgh.com,Open
Southern California Comics,8280 Clairemont Mesa Blvd Ste 124,San Diego,CA,92111,USA,West,858-715-8669,socalcom@aol.com,socalcomics.com,Open
Spandex City Comics & More,2914-A Mt Holly-Huntersville Rd,Charlotte,NC,28216,USA,Southeast,,service@spandexcity.com,spandexcity.com,Open
Spineworks Comics NYC LLC,74-10 69th Rd 2nd Floor,Middle Village,NY,11379,USA,Northeast,646-360-0526,spineworkscomicsnyc@gmail.com,spineworkscomicsnyc.com,Open
Squiggys Dugout,237A E Main St,New Rochelle,NY,10801,USA,Northeast,914-636-7585,squiggysdugout@gmail.com,squiggysdugout.com,Open
St Marks Comics,51 35th St Ste B118,Brooklyn,NY,11232,USA,Northeast,212-598-9439,sales@stmarkscomics.com,stmarkscomics.com,Open
Stadium Card and Comics,2061 Golfside Rd,Ypsilanti,MI,48197,USA,Midwest,(734) 434-0283,stadiumcc@gmail.com,stadiumcc.com,Open
Stairway to Heaven Comics,109 Gosling Rd,Newington,NH,3801,USA,Northeast,603-319-6134,bradfordgile@yahoo.com,stairwaytoheavencomics.com,Open
Sterling Silver Comics,2210 Pickwick Dr,Camarillo,CA,93010,USA,West,805-484-4708,mike@sterlingsilvercomics.com,sterlingsilvercomics.com,Open
Summit Sports Comics & Games,4240 W Jefferson Blvd Ste M-8,Fort Wayne,IN,46804,USA,Midwest,2604362719,summitfwscg@gmail.com,summitfortwayne.com,Open
Super Museum and Souvenir,517 Market St,Metropolis,IL,62960,USA,Midwest,618-524-5518,supermanmuseum@gmail.com,supermuseum.com,Open
Super-fly Comics & Games,132 Dayton Street,Yellow Springs,OH,45387,USA,Midwest,(937) 767-1445,superflycomics@gmail.com,superflycomics.com,Open
Superstars and Superheroes,1527 N Harrison St,Davenport,IA,52803,USA,Midwest,,suzlarr@yahoo.com,larryssuperstars.com,Open
Surprise Comics,14763 W Cactus Rd Ste 107,Surprise,AZ,85379,USA,Southwest,623-213-7521,surprisecomicsaz@gmail.com,surprisecomics.com,Open
Sword & Board,198 S School St,Ukiah,CA,95482,USA,West,707-463-1539,swordandboardukiah@gmail.com,swordandboard.net,Open
Tales of Adventure,201 S 3rd St,Coopersburg,PA,18036,USA,Northeast,484-863-9178,TOAComics@gmail.com,toamagic.com,Open
Tall Man Toys & Comics,609 N. Gay Street,Knoxville,TN,37917,USA,Southeast,(865) 333-5132,Mike@tallmantoys.com,tallmantoys.com,Open
Tardys Collectors Corner Inc,2009 Eastern Ave SE,Grand Rapids,MI,49507,USA,Midwest,(616) 247-7828,tccorner@iserv.net,tardys.com,Open
Tardys Underground Comics & Collectibles,228 1/2 Trowbridge St,Allegan,MI,49010,USA,Midwest,,allegan@tardys.com,tardys.com,Open
Tates Comics,4566 North University Drive,Lauderhill,FL,33351,USA,Southeast,(954) 748-0181,emailus@tatescomics.com,http://www.tatescomics.com,Open
Tates Comics + Toys + More,801 N Congress Avenue #604,Boynton Beach,FL,33426,USA,Southeast,(561) 742-5440,emailus@tatescomics.com,http://tatescomics.com,Open
Taurus Comics,412 Huron Ave,Port Huron,MI,48060,USA,Midwest,,comicbookzen@yahoo.com,comicbookzen.com,Open
TCs Rockets - Comics & Toys,5155 Waring Rd,San Diego,CA,92120,USA,West,619-713-0078,info@tcsrockets.com,tcsrockets.com,Open
That's Entertainment,244 Park Ave,Worcester,MA,1609,USA,Northeast,(508) 755-4207,webmaster@thatse.com,http://www.thatse.com/,Open
Thats Entertainment,56 John Fitch Hwy,Fitchburg,MA,1420,USA,Northeast,978-342-8607,fitch@thatse.com,www.thatse.com,Open
The Amazing Comic Shop,10647 Braddock Rd.,Fairfax,VA,22032,USA,Southeast,,amazingcomicshop@gmail.com,amazingcomicshop.wordpress.com,Open
The Batcave Comics and Toys,100 4th St,Santa Rosa,CA,95401,USA,West,707-755-3432,mike@batcavecomicsandtoys.com,batcavecomicsandtoys.com,Open
The Book and Board,626 Main St,Winchester,MA,1890,USA,Northeast,781-570-2653,thebookandboard@gmail.com,thebookandboard.com,Open
The Collective,520 W SR-436 Suite 1172,Altamonte Springs,FL,32714,USA,Southeast,(321) 295-7091,thecollective@thecollectivecomics.com,thecollectivecomics.com,Open
The Collectors Outpost,2951 E Overland Rd Ste 170,Meridian,ID,83642,USA,West,208-668-7003,comics@thecollectorsoutpost.com,thecollectorsoutpost.com,Open
The Collectors Zone,1425 Wildwood Ave,Jackson,MI,49202,USA,Midwest,,tcz@att.net,thecollectorszone.net,Open
The Comic Book Shop,4750 N Division St #2130,Spokane,WA,99205,USA,West,,cbsnorthtown@gmail.com,thecomicbookshop.net,Open
The Comic Book Shop,1855 Marsh Rd,Wilmington,DE,19810,USA,Northeast,(484) 475-7468,comicshop@thecomicbookshop.com,thecomicbookshop.com,Open
The Comic Book Store,30 N. Main St.,Glassboro,NJ,8028,USA,Northeast,,alex@thecomicbookstore.net,thecomicbookstore.net,Open
The Comic Bug Inc,1807 Manhattan Beach Blvd,Manhattan Beach,CA,90266,USA,West,310-372-6704,comicbugteam@gmail.com,thecomicbug.com,Open
The Comic Bug Inc,10814 Jefferson Blvd Ste L,Culver City,CA,90230,USA,West,310-204-3240,info@thecomicbug.com,thecomicbug.com,Open
The Comic Den LLC,4712 Eagle Rock Blvd,Los Angeles,CA,90041,USA,West,323-403-2272,joejam@thecomicdenllc.com,thecomicdenllc.com,Open
The Comic Depot Inc,2847 Jerusalem Ave,Wantagh,NY,11793,USA,Northeast,(516) 221-9337,comdepot@optonline.net,www.thecomicbookdepot.com,Open
The Comic Dimension,2823 Spring Garden St Ste E,Greensboro,NC,27403,USA,Southeast,,TheComicDimension@gmail.com,thecomicdimension.com,Open
The Comic Monstore,813 Jake Alexander Blvd S,Salisbury,NC,28147,USA,Southeast,(704) 636-0049,comicmonstore@bellsouth.net,comicmonstore.com,Open
THE COMIC SHOP,1815 6th Ave SE Ste D,Decatur,AL,35601,USA,Southeast,(256) 351-0225,marvelousmuncy@charter.net,facebook.com/marvelouscomicshop,Open
The Comic Shop,112 E Bridge St,Oswego,NY,13126,USA,Northeast,315-343-8435,thecomicshopnewsletter@gmail.com,,Open
The Comic Signal,4318 Plainfield Ave NE suite h,Grand Rapids,MI,49525,USA,Midwest,616-259-8017,ComicSignal@gmail.com,comicsignal.com,Open
The Comic Stop,134 Main St,Watertown,MA,2472,USA,Northeast,617-926-3430,david@thecomicstop.com,thecomicstop.com,Open
The Comic Store,115 Northeastern Blvd,Nashua,NH,3062,USA,Northeast,,Wayne.comicstore@gmail.com,,Open
The Comic Store,28 McGovern Ave,Lancaster,PA,17602,USA,Northeast,(717) 397-8737,comicstore@juno.com,comicstorepa.com,Open
The Comicade,27855 Orchard Lake Rd,Farmington Hills,MI,48334,USA,Midwest,248-987-4017,office.comicade@gmail.com,thecomicade.com,Open
The Comics Closet,37 Old Farm Ln,Shrewsbury,PA,17361,USA,Northeast,717-942-2551,info@thecomicscloset.com,thecomicscloset.com,Open
The Comics Club Inc,714 West Lumsden Road,Brandon,FL,33511,USA,Southeast,(813) 653-4111,mail@comicsclub.com,comicsclub.com,Open
The Comics Swap  Inc.,110 S. Fraser St.,State College,PA,16801,USA,Northeast,,info@comicswap.biz,comicswap.net,Open
The Core Comics & Games,1926 Valley Park Drive,Cedar Falls,IA,50613,USA,Midwest,,thecorecf@gmail.com,thecoreonline.com,Open
The Deep Comics & Games,2312 Memorial Pkwy SW Ste A,Huntsville,AL,35801,USA,Southeast,(256) 532-1292,thedeepcomics@yahoo.com,deepcomics.com,Open
The Escapist Comic Bookstore,3090 Claremont Ave,Berkeley,CA,94705,USA,West,510-652-6642,hello@escapistcomics.com,escapistcomics.com,Open
The Eye Opener,15 Center Ct,Newington,CT,6111,USA,Northeast,(860) 666-5862,sabineda@netzero.net,theeyeopener.tripod.com,Open
the geekery,19 Little St,Matawan,NJ,7747,USA,Northeast,732-696-8530,thegeekerynj@gmail.com,thegeekerynj.com,Open
The Goblins Cavern,221 Danbury Rd,New Milford,CT,6776,USA,Northeast,860-799-7379,info@goblinscavern.com,goblinscavern.com,Open
The Great Escape,5400 Charlotte Avenue,Nashville,TN,37209,USA,Southeast,(615) 385-2116,contactus@thegreatescapeonline.com,thegreatescapeonline.com,Open
The Great Escape,2945 Scottsville Rd Ste B17-B18,Bowling Green,KY,42104,USA,Southeast,(270) 782-8092,thegreatescapebg@gmail.com,thegreatescapeonline.com,Open
The Hall of Comics,122 Turnpike Rd Ste 2B,Westborough,MA,1581,USA,Northeast,508-485-1300,TheHallofComics@gmail.com,thehallofcomics.com,Open
The Infinite Mushroom Comic & Game Shop,3550 South Washington Avenue Suite 29,Titusville,FL,32780,USA,Southeast,(321) 567-4893,rschreiber1@cfl.rr.com,infinitemushroom.com,Open
The Joker's Child,12-23 River Rd,Fair Lawn,NJ,7410,USA,Northeast,(201) 794-6830,info@jokerschild.com,jokerschild.com,Open
The Laughing Ogre,4258 N High St,Columbus,OH,43214,USA,Midwest,(614) 267-6473,highstreet@laughingogrecomics.com,laughingogrecomics.com,Open
The Launchpad,712 W Lodi Ave,Lodi,CA,95240,USA,West,209-365-1981,launchpadcomics@gmail.com,launchpadcomics.blogspot.com,Open
The Maroon Hornet Comics & Collectibles,62 S 3rd St,Oxford,PA,19363,USA,Northeast,610-745-7640,themaroonhornet@gmail.com,themaroonhornetcomics.com,Open
The Outer Limits,437 Moody St,Waltham,MA,2453,USA,Northeast,(781) 891-0444,askouterlimits@aol.com,http://www.eouterlimits.com/,Open
The Portal Comics and Gaming,321 Woodlawn Ave,Bethlehem,PA,18018,USA,Northeast,610-419-8004,inquiries@portalcng.com,theportalcomicsandgaming.com,Open
The Realm Comics and Games,1500 W 4th St,Ontario,OH,44906,USA,Midwest,,therealmmtg@gmail.com,https://therealmmtg.wixsite.com/website/,Open
The Spiders Web Comics & Collectibles,900 NY-376 Unit N,Wappingers Falls,NY,12590,USA,Northeast,845-592-1958,info@thespiderswebcomics.com,thespiderswebcomics.com,Open
The Splash Page,2545 Central Avenue Suite C,Billings,MT,59102,USA,West,,scott@splashpagemontana.com,splashpagemontana.com,Open
The Tangled Web,418 W Blackstock Rd,Spartanburg,SC,29301,USA,Southeast,(864) 574-1713,info@twebcomics.com,twebcomics.com,Open
The Time Capsule,537 Pontiac Ave,Cranston,RI,2910,USA,Northeast,(401) 781-5017,ryeremian@aol.com,timecapsuleri.com,Open
The Time Capsule,1732 Fall River Ave,Seekonk,MA,2771,USA,Northeast,508-336-4790,ryeremian@aol.com,timecapsulecomics.com,Open
The Toys Time Forgot,137 Cherry St E,Canal Fulton,OH,44614,USA,Midwest,(330) 854-1700,toys@thetoystimeforgot.com,thetoystimeforgot.com,Open
Things From Another World,4390 SW Lloyd Ave,Beaverton,OR,97005,USA,West,,beaverton@tfaw.com,tfaw.com,Open
Things From Another World,10956 SE Main St,Milwaukie,OR,97222,USA,West,,milwaukie@tfaw.com,tfaw.com,Open
Things From Another World,1000 Universal Studios Blvd Suite #101,Universal City,CA,91608,USA,West,818-622-8464,service@tfaw.com,tfaw.com,Open
Third Coast Comics,6443 N Sheridan Rd,Chicago,IL,60626,USA,Midwest,847-863-7450,terry@thirdcoastcomics.com,thirdcoastcomics.com,Open
